sale_id,sale_date,product_id,promotion_id,quantity_sold,revenue,baseline_revenue,discount_applied_pct,is_promoted
50004,2024-06-15,23,,3,4.35,4.35,0,0
50005,2024-06-15,13,,4,4.49,4.49,0,0
50006,2024-06-15,13,,2,2.25,2.25,0,0
50007,2024-06-15,4,,3,4.69,4.69,0,0
50008,2024-06-15,23,,5,7.25,7.25,0,0
50009,2024-06-15,2,,1,1.29,1.29,0,0
50010,2024-06-15,27,,4,4.79,4.79,0,0
50011,2024-06-15,10,,2,1.76,1.76,0,0
50012,2024-06-15,9,,2,2.75,2.75,0,0
50013,2024-06-15,1,,5,10.66,10.66,0,0
50014,2024-06-15,16,,5,15.01,15.01,0,0
50015,2024-06-15,25,24,5,10.52,12.76,25,1
50016,2024-06-15,17,21,5,7.0,10.76,50,1
50017,2024-06-15,9,,5,6.88,6.88,0,0
50018,2024-06-15,2,22,2,1.81,2.58,50,1
50019,2024-06-15,10,22,3,1.98,2.65,50,1
50020,2024-06-15,25,24,4,8.42,10.21,25,1
50021,2024-06-15,14,,1,1.58,1.58,0,0
50022,2024-06-15,23,22,3,2.39,4.35,50,1
50023,2024-06-15,4,,4,6.26,6.26,0,0
50024,2024-06-15,2,,1,1.29,1.29,0,0
50025,2024-06-15,8,22,4,2.83,3.78,50,1
50026,2024-06-15,28,24,2,2.08,2.42,25,1
50027,2024-06-15,2,24,3,4.07,3.87,25,1
50028,2024-06-15,8,,4,3.78,3.78,0,0
50029,2024-06-15,9,22,5,5.16,6.88,50,1
50030,2024-06-15,12,,1,2.37,2.37,0,0
50031,2024-06-15,5,,5,11.34,11.34,0,0
50032,2024-06-15,17,21,4,5.6,8.61,50,1
50033,2024-06-15,17,,2,4.3,4.3,0,0
50034,2024-06-15,10,,3,2.65,2.65,0,0
50035,2024-06-15,16,,4,12.01,12.01,0,0
50036,2024-06-15,2,,2,2.58,2.58,0,0
50037,2024-06-15,14,22,3,2.84,4.73,50,1
50038,2024-06-15,27,,4,4.79,4.79,0,0
50039,2024-06-15,15,24,1,2.48,2.75,25,1
50040,2024-06-15,8,,5,4.73,4.73,0,0
50041,2024-06-15,29,24,1,2.06,2.38,25,1
50042,2024-06-15,11,,5,8.14,8.14,0,0
50043,2024-06-15,2,22,4,3.62,5.17,50,1
50044,2024-06-15,26,,2,3.15,3.15,0,0
50045,2024-06-15,18,,5,15.59,15.59,0,0
50046,2024-06-15,12,,1,2.37,2.37,0,0
50047,2024-06-15,27,24,2,2.06,2.39,25,1
50048,2024-06-15,16,24,2,5.86,6.01,25,1
50049,2024-06-15,19,,2,7.39,7.39,0,0
50050,2024-06-15,19,,4,14.78,14.78,0,0
50051,2024-06-15,6,,1,1.69,1.69,0,0
50052,2024-06-15,3,,2,3.28,3.28,0,0
50053,2024-06-15,9,,4,5.5,5.5,0,0
50054,2024-06-15,27,,3,3.59,3.59,0,0
50055,2024-06-15,17,,3,6.46,6.46,0,0
50056,2024-06-15,3,21,4,4.59,6.55,50,1
50057,2024-06-15,29,,5,11.92,11.92,0,0
50058,2024-06-15,28,,2,2.42,2.42,0,0
50059,2024-06-15,28,,1,1.21,1.21,0,0
50060,2024-06-15,14,,2,3.15,3.15,0,0
50061,2024-06-15,4,,1,1.56,1.56,0,0
50062,2024-06-15,19,,3,11.09,11.09,0,0
50063,2024-06-15,9,,1,1.38,1.38,0,0
50064,2024-06-15,20,21,3,3.11,4.79,50,1
50065,2024-06-15,21,22,1,1.25,2.28,50,1
50066,2024-06-15,7,,2,3.93,3.93,0,0
50067,2024-06-15,29,,5,11.92,11.92,0,0
50068,2024-06-15,30,21,3,3.46,6.02,50,1
50069,2024-06-15,29,,2,4.77,4.77,0,0
50070,2024-06-15,17,21,4,5.6,8.61,50,1
50071,2024-06-15,11,,1,1.63,1.63,0,0
50072,2024-06-15,3,,1,1.64,1.64,0,0
50073,2024-06-15,21,21,3,3.76,6.84,50,1
50074,2024-06-15,7,,4,7.85,7.85,0,0
50075,2024-06-15,29,,1,2.38,2.38,0,0
50076,2024-06-15,29,22,3,4.11,7.15,50,1
50077,2024-06-15,28,21,3,2.08,3.62,50,1
50078,2024-06-15,2,,1,1.29,1.29,0,0
50079,2024-06-15,17,22,5,7.0,10.76,50,1
50080,2024-06-15,1,,2,4.26,4.26,0,0
50081,2024-06-15,16,,4,12.01,12.01,0,0
50082,2024-06-15,11,21,2,1.95,3.26,50,1
50083,2024-06-15,10,24,4,3.97,3.53,25,1
50084,2024-06-15,14,,5,7.88,7.88,0,0
50085,2024-06-15,19,22,1,2.4,3.7,50,1
50086,2024-06-15,30,,5,10.03,10.03,0,0
50087,2024-06-15,8,,1,0.95,0.95,0,0
50088,2024-06-15,25,,3,7.65,7.65,0,0
50089,2024-06-15,8,,2,1.89,1.89,0,0
50090,2024-06-15,17,,5,10.76,10.76,0,0
50091,2024-06-15,18,24,5,15.2,15.59,25,1
50092,2024-06-15,15,22,5,8.25,13.76,50,1
50093,2024-06-15,24,24,4,3.67,4.45,25,1
50094,2024-06-15,15,21,1,1.65,2.75,50,1
50095,2024-06-15,22,,3,6.27,6.27,0,0
50096,2024-06-15,18,,2,6.24,6.24,0,0
50097,2024-06-15,30,,2,4.01,4.01,0,0
50098,2024-06-15,9,24,4,6.19,5.5,25,1
50099,2024-06-15,1,,4,8.53,8.53,0,0
50100,2024-06-15,26,,2,3.15,3.15,0,0
50101,2024-06-15,27,,1,1.2,1.2,0,0
50102,2024-06-15,6,,4,6.76,6.76,0,0
50103,2024-06-15,3,22,1,1.15,1.64,50,1
50104,2024-06-15,9,,5,6.88,6.88,0,0
50105,2024-06-15,21,,2,4.56,4.56,0,0
50106,2024-06-15,4,,4,6.26,6.26,0,0
50107,2024-06-15,16,24,1,2.93,3.0,25,1
50108,2024-06-15,17,21,5,7.0,10.76,50,1
50109,2024-06-15,7,,4,7.85,7.85,0,0
50110,2024-06-15,29,21,5,6.85,11.92,50,1
50111,2024-06-15,27,24,5,5.16,5.98,25,1
50112,2024-06-15,10,24,2,1.98,1.76,25,1
50113,2024-06-15,6,,4,6.76,6.76,0,0
50114,2024-06-15,21,22,1,1.25,2.28,50,1
50115,2024-06-15,13,21,2,1.35,2.25,50,1
50116,2024-06-15,18,,2,6.24,6.24,0,0
50117,2024-06-15,26,,5,7.88,7.88,0,0
50118,2024-06-15,25,21,3,4.21,7.65,50,1
50119,2024-06-15,20,21,4,4.15,6.38,50,1
50120,2024-06-15,9,21,2,2.06,2.75,50,1
50121,2024-06-15,10,,2,1.76,1.76,0,0
50122,2024-06-15,10,21,5,3.31,4.41,50,1
50123,2024-06-15,2,,3,3.87,3.87,0,0
50124,2024-06-15,12,,2,4.75,4.75,0,0
50125,2024-06-15,24,,1,1.11,1.11,0,0
50126,2024-06-15,30,,5,10.03,10.03,0,0
50127,2024-06-15,8,21,3,2.13,2.84,50,1
50128,2024-06-15,10,,5,4.41,4.41,0,0
50129,2024-06-15,1,,4,8.53,8.53,0,0
50130,2024-06-15,5,,3,6.8,6.8,0,0
50131,2024-06-15,23,,4,5.8,5.8,0,0
50132,2024-06-15,28,,2,2.42,2.42,0,0
50133,2024-06-15,20,,2,3.19,3.19,0,0
50134,2024-06-15,9,21,3,3.09,4.13,50,1
50135,2024-06-15,20,,3,4.79,4.79,0,0
50136,2024-06-15,1,22,1,1.49,2.13,50,1
50137,2024-06-15,8,,4,3.78,3.78,0,0
50138,2024-06-15,11,,4,6.51,6.51,0,0
50139,2024-06-15,10,,5,4.41,4.41,0,0
50140,2024-06-15,24,24,2,1.84,2.23,25,1
50141,2024-06-15,23,,3,4.35,4.35,0,0
50142,2024-06-15,11,,4,6.51,6.51,0,0
50143,2024-06-15,19,,4,14.78,14.78,0,0
50144,2024-06-15,5,,3,6.8,6.8,0,0
50145,2024-06-15,14,24,5,7.09,7.88,25,1
50146,2024-06-16,9,,2,2.75,2.75,0,0
50147,2024-06-16,14,22,5,4.72,7.88,50,1
50148,2024-06-16,1,,2,4.26,4.26,0,0
50149,2024-06-16,7,,4,7.85,7.85,0,0
50150,2024-06-16,30,21,3,3.46,6.02,50,1
50151,2024-06-16,2,,3,3.87,3.87,0,0
50152,2024-06-16,27,,4,4.79,4.79,0,0
50153,2024-06-16,24,,2,2.23,2.23,0,0
50154,2024-06-16,26,,3,4.73,4.73,0,0
50155,2024-06-16,7,,1,1.96,1.96,0,0
50156,2024-06-16,12,,4,9.49,9.49,0,0
50157,2024-06-16,27,,1,1.2,1.2,0,0
50158,2024-06-16,22,21,5,5.75,10.45,50,1
50159,2024-06-16,9,21,1,1.03,1.38,50,1
50160,2024-06-16,2,,4,5.17,5.17,0,0
50161,2024-06-16,13,22,5,3.37,5.62,50,1
50162,2024-06-16,23,,5,7.25,7.25,0,0
50163,2024-06-16,16,24,2,5.86,6.01,25,1
50164,2024-06-16,7,,4,7.85,7.85,0,0
50165,2024-06-16,25,22,2,2.81,5.1,50,1
50166,2024-06-16,19,24,4,14.41,14.78,25,1
50167,2024-06-16,15,21,2,3.3,5.5,50,1
50168,2024-06-16,13,,1,1.12,1.12,0,0
50169,2024-06-16,20,24,2,3.11,3.19,25,1
50170,2024-06-16,11,22,4,3.91,6.51,50,1
50171,2024-06-16,7,,1,1.96,1.96,0,0
50172,2024-06-16,7,,2,3.93,3.93,0,0
50173,2024-06-16,25,21,2,2.81,5.1,50,1
50174,2024-06-16,24,22,1,0.61,1.11,50,1
50175,2024-06-16,20,24,3,4.67,4.79,25,1
50176,2024-06-16,8,24,2,2.13,1.89,25,1
50177,2024-06-16,5,,3,6.8,6.8,0,0
50178,2024-06-16,24,24,4,3.67,4.45,25,1
50179,2024-06-16,30,,1,2.01,2.01,0,0
50180,2024-06-16,15,21,5,8.25,13.76,50,1
50181,2024-06-16,15,24,1,2.48,2.75,25,1
50182,2024-06-16,30,,2,4.01,4.01,0,0
50183,2024-06-16,4,,3,4.69,4.69,0,0
50184,2024-06-16,18,,4,12.47,12.47,0,0
50185,2024-06-16,29,21,5,6.85,11.92,50,1
50186,2024-06-16,16,24,1,2.93,3.0,25,1
50187,2024-06-16,4,21,1,1.1,1.56,50,1
50188,2024-06-16,7,21,5,7.36,9.82,50,1
50189,2024-06-16,28,21,4,2.78,4.83,50,1
50190,2024-06-16,13,,2,2.25,2.25,0,0
50191,2024-06-16,3,,3,4.91,4.91,0,0
50192,2024-06-16,28,,3,3.62,3.62,0,0
50193,2024-06-16,11,22,4,3.91,6.51,50,1
50194,2024-06-16,21,,4,9.11,9.11,0,0
50195,2024-06-16,18,21,4,8.11,12.47,50,1
50196,2024-06-16,23,,3,4.35,4.35,0,0
50197,2024-06-16,27,24,2,2.06,2.39,25,1
50198,2024-06-16,16,,3,9.01,9.01,0,0
50199,2024-06-16,28,,5,6.04,6.04,0,0
50200,2024-06-16,16,,4,12.01,12.01,0,0
50201,2024-06-16,27,,3,3.59,3.59,0,0
50202,2024-06-16,1,,5,10.66,10.66,0,0
50203,2024-06-16,5,,1,2.27,2.27,0,0
50204,2024-06-16,3,22,2,2.29,3.28,50,1
50205,2024-06-16,23,,3,4.35,4.35,0,0
50206,2024-06-16,27,,2,2.39,2.39,0,0
50207,2024-06-16,11,,1,1.63,1.63,0,0
50208,2024-06-16,19,,1,3.7,3.7,0,0
50209,2024-06-16,21,,4,9.11,9.11,0,0
50210,2024-06-16,30,,2,4.01,4.01,0,0
50211,2024-06-16,1,,3,6.39,6.39,0,0
50212,2024-06-16,29,21,1,1.37,2.38,50,1
50213,2024-06-16,13,22,4,2.7,4.49,50,1
50214,2024-06-16,21,,1,2.28,2.28,0,0
50215,2024-06-16,26,,5,7.88,7.88,0,0
50216,2024-06-16,20,,3,4.79,4.79,0,0
50217,2024-06-16,14,,2,3.15,3.15,0,0
50218,2024-06-16,8,24,2,2.13,1.89,25,1
50219,2024-06-16,30,,1,2.01,2.01,0,0
50220,2024-06-16,30,,5,10.03,10.03,0,0
50221,2024-06-16,22,21,4,4.6,8.36,50,1
50222,2024-06-16,17,22,2,2.8,4.3,50,1
50223,2024-06-16,13,24,4,4.04,4.49,25,1
50224,2024-06-16,17,24,3,6.3,6.46,25,1
50225,2024-06-16,14,,4,6.3,6.3,0,0
50226,2024-06-16,5,,1,2.27,2.27,0,0
50227,2024-06-16,3,,1,1.64,1.64,0,0
50228,2024-06-16,15,,1,2.75,2.75,0,0
50229,2024-06-16,22,,1,2.09,2.09,0,0
50230,2024-06-16,22,,5,10.45,10.45,0,0
50231,2024-06-16,2,21,5,4.52,6.46,50,1
50232,2024-06-16,24,,3,3.34,3.34,0,0
50233,2024-06-16,28,22,4,2.78,4.83,50,1
50234,2024-06-16,6,24,5,9.51,8.45,25,1
50235,2024-06-16,12,,4,9.49,9.49,0,0
50236,2024-06-16,19,21,5,12.01,18.48,50,1
50237,2024-06-16,1,21,5,7.46,10.66,50,1
50238,2024-06-16,27,,3,3.59,3.59,0,0
50239,2024-06-16,30,,4,8.02,8.02,0,0
50240,2024-06-16,17,24,5,10.49,10.76,25,1
50241,2024-06-16,8,21,1,0.71,0.95,50,1
50242,2024-06-16,12,,4,9.49,9.49,0,0
50243,2024-06-16,18,,3,9.36,9.36,0,0
50244,2024-06-16,23,,3,4.35,4.35,0,0
50245,2024-06-16,24,22,2,1.22,2.23,50,1
50246,2024-06-16,9,21,3,3.09,4.13,50,1
50247,2024-06-16,1,,4,8.53,8.53,0,0
50248,2024-06-16,12,24,2,4.27,4.75,25,1
50249,2024-06-16,28,,1,1.21,1.21,0,0
50250,2024-06-16,22,,3,6.27,6.27,0,0
50251,2024-06-16,5,,4,9.07,9.07,0,0
50252,2024-06-16,24,21,3,1.84,3.34,50,1
50253,2024-06-16,2,24,2,2.71,2.58,25,1
50254,2024-06-16,21,,3,6.84,6.84,0,0
50255,2024-06-16,23,24,5,5.98,7.25,25,1
50256,2024-06-16,1,,1,2.13,2.13,0,0
50257,2024-06-16,29,,5,11.92,11.92,0,0
50258,2024-06-16,18,,2,6.24,6.24,0,0
50259,2024-06-16,23,,5,7.25,7.25,0,0
50260,2024-06-16,25,21,4,5.61,10.21,50,1
50261,2024-06-16,5,,3,6.8,6.8,0,0
50262,2024-06-16,29,22,5,6.85,11.92,50,1
50263,2024-06-16,9,,5,6.88,6.88,0,0
50264,2024-06-16,20,,3,4.79,4.79,0,0
50265,2024-06-16,6,,4,6.76,6.76,0,0
50266,2024-06-16,7,24,3,6.63,5.89,25,1
50267,2024-06-16,6,24,2,3.8,3.38,25,1
50268,2024-06-16,2,21,1,0.9,1.29,50,1
50269,2024-06-16,18,,2,6.24,6.24,0,0
50270,2024-06-16,11,,4,6.51,6.51,0,0
50271,2024-06-16,18,,1,3.12,3.12,0,0
50272,2024-06-16,21,21,5,6.27,11.39,50,1
50273,2024-06-16,23,24,4,4.78,5.8,25,1
50274,2024-06-16,20,,3,4.79,4.79,0,0
50275,2024-06-16,17,,3,6.46,6.46,0,0
50276,2024-06-16,18,24,2,6.08,6.24,25,1
50277,2024-06-16,3,,1,1.64,1.64,0,0
50278,2024-06-16,15,,5,13.76,13.76,0,0
50279,2024-06-16,28,,2,2.42,2.42,0,0
50280,2024-06-16,27,,2,2.39,2.39,0,0
50281,2024-06-16,2,,3,3.87,3.87,0,0
50282,2024-06-16,13,,4,4.49,4.49,0,0
50283,2024-06-16,10,,2,1.76,1.76,0,0
50284,2024-06-16,13,,5,5.62,5.62,0,0
50285,2024-06-16,23,,2,2.9,2.9,0,0
50286,2024-06-16,19,,1,3.7,3.7,0,0
50287,2024-06-16,22,,2,4.18,4.18,0,0
50288,2024-06-16,28,,2,2.42,2.42,0,0
50289,2024-06-16,17,,5,10.76,10.76,0,0
50290,2024-06-16,2,21,3,2.71,3.87,50,1
50291,2024-06-16,20,,2,3.19,3.19,0,0
50292,2024-06-16,6,,5,8.45,8.45,0,0
50293,2024-06-16,17,21,3,4.2,6.46,50,1
50294,2024-06-16,23,,1,1.45,1.45,0,0
50295,2024-06-16,20,22,5,5.19,7.98,50,1
50296,2024-06-16,7,22,3,4.42,5.89,50,1
50297,2024-06-16,22,,1,2.09,2.09,0,0
50298,2024-06-16,21,,1,2.28,2.28,0,0
50299,2024-06-16,24,,1,1.11,1.11,0,0
50300,2024-06-16,1,,5,10.66,10.66,0,0
50301,2024-06-16,17,22,1,1.4,2.15,50,1
50302,2024-06-16,1,24,2,4.48,4.26,25,1
50303,2024-06-16,29,,3,7.15,7.15,0,0
50304,2024-06-16,1,24,3,6.71,6.39,25,1
50305,2024-06-16,4,22,5,5.48,7.82,50,1
50306,2024-06-16,19,21,5,12.01,18.48,50,1
50307,2024-06-16,30,,5,10.03,10.03,0,0
50308,2024-06-16,4,,1,1.56,1.56,0,0
50309,2024-06-16,12,24,4,8.54,9.49,25,1
50310,2024-06-16,20,21,1,1.04,1.6,50,1
50311,2024-06-16,9,,2,2.75,2.75,0,0
50312,2024-06-16,7,21,2,2.95,3.93,50,1
50313,2024-06-16,22,,4,8.36,8.36,0,0
50314,2024-06-16,10,,5,4.41,4.41,0,0
50315,2024-06-16,24,,5,5.57,5.57,0,0
50316,2024-06-16,23,,4,5.8,5.8,0,0
50317,2024-06-16,3,,3,4.91,4.91,0,0
50318,2024-06-16,17,,1,2.15,2.15,0,0
50319,2024-06-16,4,,5,7.82,7.82,0,0
50320,2024-06-16,4,21,3,3.29,4.69,50,1
50321,2024-06-16,11,24,2,2.93,3.26,25,1
50322,2024-06-16,27,24,3,3.1,3.59,25,1
50323,2024-06-16,9,,3,4.13,4.13,0,0
50324,2024-06-16,6,22,5,6.34,8.45,50,1
50325,2024-06-16,3,,4,6.55,6.55,0,0
50326,2024-06-16,8,21,3,2.13,2.84,50,1
50327,2024-06-16,8,,4,3.78,3.78,0,0
50328,2024-06-16,17,,3,6.46,6.46,0,0
50329,2024-06-16,8,22,5,3.54,4.73,50,1
50330,2024-06-16,24,,5,5.57,5.57,0,0
50331,2024-06-16,24,,2,2.23,2.23,0,0
50332,2024-06-16,28,,1,1.21,1.21,0,0
50333,2024-06-16,18,,5,15.59,15.59,0,0
50334,2024-06-16,8,,3,2.84,2.84,0,0
50335,2024-06-16,8,,4,3.78,3.78,0,0
50336,2024-06-16,13,,3,3.37,3.37,0,0
50337,2024-06-16,28,,2,2.42,2.42,0,0
50338,2024-06-16,28,,3,3.62,3.62,0,0
50339,2024-06-16,22,,1,2.09,2.09,0,0
50340,2024-06-16,15,22,5,8.25,13.76,50,1
50341,2024-06-16,19,22,5,12.01,18.48,50,1
50342,2024-06-16,3,,1,1.64,1.64,0,0
50343,2024-06-16,4,,2,3.13,3.13,0,0
50344,2024-06-16,14,,3,4.73,4.73,0,0
50345,2024-06-16,27,,2,2.39,2.39,0,0
50346,2024-06-16,10,24,5,4.96,4.41,25,1
50347,2024-06-16,17,,4,8.61,8.61,0,0
50348,2024-06-16,12,,5,11.87,11.87,0,0
50349,2024-06-16,12,21,2,2.85,4.75,50,1
50350,2024-06-16,21,,2,4.56,4.56,0,0
50351,2024-06-16,16,22,1,1.95,3.0,50,1
50352,2024-06-16,26,,1,1.58,1.58,0,0
50353,2024-06-16,29,,3,7.15,7.15,0,0
50354,2024-06-16,29,21,4,5.48,9.53,50,1
50355,2024-06-16,17,24,5,10.49,10.76,25,1
50356,2024-06-16,20,,4,6.38,6.38,0,0
50357,2024-06-16,9,22,4,4.13,5.5,50,1
50358,2024-06-16,17,,3,6.46,6.46,0,0
50359,2024-06-16,14,,4,6.3,6.3,0,0
50360,2024-06-16,17,,5,10.76,10.76,0,0
50361,2024-06-16,2,,5,6.46,6.46,0,0
50362,2024-06-16,19,21,1,2.4,3.7,50,1
50363,2024-06-16,10,24,4,3.97,3.53,25,1
50364,2024-06-16,8,22,3,2.13,2.84,50,1
50365,2024-06-16,3,,5,8.19,8.19,0,0
50366,2024-06-16,13,24,2,2.02,2.25,25,1
50367,2024-06-16,11,,4,6.51,6.51,0,0
50368,2024-06-16,26,,3,4.73,4.73,0,0
50369,2024-06-16,29,22,1,1.37,2.38,50,1
50370,2024-06-16,22,,4,8.36,8.36,0,0
50371,2024-06-16,15,24,4,9.9,11.0,25,1
50372,2024-06-16,18,,1,3.12,3.12,0,0
50373,2024-06-16,4,,4,6.26,6.26,0,0
50374,2024-06-16,3,,3,4.91,4.91,0,0
50375,2024-06-16,28,24,2,2.08,2.42,25,1
50376,2024-06-16,13,21,3,2.02,3.37,50,1
50377,2024-06-16,16,22,2,3.9,6.01,50,1
50378,2024-06-16,5,21,2,3.18,4.54,50,1
50379,2024-06-16,11,,2,3.26,3.26,0,0
50380,2024-06-16,15,,2,5.5,5.5,0,0
50381,2024-06-16,13,21,2,1.35,2.25,50,1
50382,2024-06-17,5,,2,4.54,4.54,0,0
50383,2024-06-17,29,,3,7.15,7.15,0,0
50384,2024-06-17,12,,2,4.75,4.75,0,0
50385,2024-06-17,6,24,3,5.71,5.07,25,1
50386,2024-06-17,3,24,4,6.88,6.55,25,1
50387,2024-06-17,17,24,1,2.1,2.15,25,1
50388,2024-06-17,11,,5,8.14,8.14,0,0
50389,2024-06-17,3,,5,8.19,8.19,0,0
50390,2024-06-17,1,,2,4.26,4.26,0,0
50391,2024-06-17,5,,4,9.07,9.07,0,0
50392,2024-06-17,26,24,4,5.43,6.3,25,1
50393,2024-06-17,8,,2,1.89,1.89,0,0
50394,2024-06-17,3,22,4,4.59,6.55,50,1
50395,2024-06-17,9,,3,4.13,4.13,0,0
50396,2024-06-17,3,21,4,4.59,6.55,50,1
50397,2024-06-17,24,,1,1.11,1.11,0,0
50398,2024-06-17,3,,3,4.91,4.91,0,0
50399,2024-06-17,29,,1,2.38,2.38,0,0
50400,2024-06-17,10,,3,2.65,2.65,0,0
50401,2024-06-17,25,24,5,10.52,12.76,25,1
50402,2024-06-17,16,,3,9.01,9.01,0,0
50403,2024-06-17,26,,5,7.88,7.88,0,0
50404,2024-06-17,21,,4,9.11,9.11,0,0
50405,2024-06-17,30,,5,10.03,10.03,0,0
50406,2024-06-17,28,,1,1.21,1.21,0,0
50407,2024-06-17,24,,4,4.45,4.45,0,0
50408,2024-06-17,18,,4,12.47,12.47,0,0
50409,2024-06-17,5,,2,4.54,4.54,0,0
50410,2024-06-17,24,,2,2.23,2.23,0,0
50411,2024-06-17,27,21,1,0.69,1.2,50,1
50412,2024-06-17,10,21,5,3.31,4.41,50,1
50413,2024-06-17,1,22,1,1.49,2.13,50,1
50414,2024-06-17,14,,4,6.3,6.3,0,0
50415,2024-06-17,8,22,5,3.54,4.73,50,1
50416,2024-06-17,3,24,3,5.16,4.91,25,1
50417,2024-06-17,28,,1,1.21,1.21,0,0
50418,2024-06-17,19,,3,11.09,11.09,0,0
50419,2024-06-17,9,21,3,3.09,4.13,50,1
50420,2024-06-17,18,,1,3.12,3.12,0,0
50421,2024-06-17,25,,1,2.55,2.55,0,0
50422,2024-06-17,5,,5,11.34,11.34,0,0
50423,2024-06-17,17,,4,8.61,8.61,0,0
50424,2024-06-17,11,,4,6.51,6.51,0,0
50425,2024-06-17,27,,1,1.2,1.2,0,0
50426,2024-06-17,23,,3,4.35,4.35,0,0
50427,2024-06-17,3,,2,3.28,3.28,0,0
50428,2024-06-17,2,,1,1.29,1.29,0,0
50429,2024-06-17,19,,2,7.39,7.39,0,0
50430,2024-06-17,25,,5,12.76,12.76,0,0
50431,2024-06-17,21,22,1,1.25,2.28,50,1
50432,2024-06-17,28,,4,4.83,4.83,0,0
50433,2024-06-17,14,,4,6.3,6.3,0,0
50434,2024-06-17,25,,3,7.65,7.65,0,0
50435,2024-06-17,3,22,5,5.73,8.19,50,1
50436,2024-06-17,27,,1,1.2,1.2,0,0
50437,2024-06-17,6,,4,6.76,6.76,0,0
50438,2024-06-17,30,21,3,3.46,6.02,50,1
50439,2024-06-17,2,,4,5.17,5.17,0,0
50440,2024-06-17,13,,5,5.62,5.62,0,0
50441,2024-06-17,23,,2,2.9,2.9,0,0
50442,2024-06-17,15,21,5,8.25,13.76,50,1
50443,2024-06-17,12,21,2,2.85,4.75,50,1
50444,2024-06-17,5,,1,2.27,2.27,0,0
50445,2024-06-17,27,22,5,3.44,5.98,50,1
50446,2024-06-17,20,,1,1.6,1.6,0,0
50447,2024-06-17,22,,5,10.45,10.45,0,0
50448,2024-06-17,20,,5,7.98,7.98,0,0
50449,2024-06-17,15,,2,5.5,5.5,0,0
50450,2024-06-17,23,,5,7.25,7.25,0,0
50451,2024-06-17,26,,4,6.3,6.3,0,0
50452,2024-06-17,21,,5,11.39,11.39,0,0
50453,2024-06-17,4,,3,4.69,4.69,0,0
50454,2024-06-17,13,,4,4.49,4.49,0,0
50455,2024-06-17,26,,1,1.58,1.58,0,0
50456,2024-06-17,27,22,4,2.75,4.79,50,1
50457,2024-06-17,12,,5,11.87,11.87,0,0
50458,2024-06-17,24,,3,3.34,3.34,0,0
50459,2024-06-17,10,,2,1.76,1.76,0,0
50460,2024-06-17,28,,2,2.42,2.42,0,0
50461,2024-06-17,21,,1,2.28,2.28,0,0
50462,2024-06-17,14,21,4,3.78,6.3,50,1
50463,2024-06-17,21,,1,2.28,2.28,0,0
50464,2024-06-17,29,,3,7.15,7.15,0,0
50465,2024-06-17,27,24,2,2.06,2.39,25,1
50466,2024-06-17,21,,5,11.39,11.39,0,0
50467,2024-06-17,21,,3,6.84,6.84,0,0
50468,2024-06-17,18,,1,3.12,3.12,0,0
50469,2024-06-17,5,,1,2.27,2.27,0,0
50470,2024-06-17,1,,1,2.13,2.13,0,0
50471,2024-06-17,19,,2,7.39,7.39,0,0
50472,2024-06-17,18,21,2,4.05,6.24,50,1
50473,2024-06-17,26,,3,4.73,4.73,0,0
50474,2024-06-17,2,,2,2.58,2.58,0,0
50475,2024-06-17,19,,2,7.39,7.39,0,0
50476,2024-06-17,28,24,5,5.21,6.04,25,1
50477,2024-06-17,4,,3,4.69,4.69,0,0
50478,2024-06-17,13,,4,4.49,4.49,0,0
50479,2024-06-17,9,,4,5.5,5.5,0,0
50480,2024-06-17,11,21,3,2.93,4.88,50,1
50481,2024-06-17,29,21,1,1.37,2.38,50,1
50482,2024-06-17,28,,3,3.62,3.62,0,0
50483,2024-06-17,30,24,5,8.65,10.03,25,1
50484,2024-06-17,30,,4,8.02,8.02,0,0
50485,2024-06-17,20,,3,4.79,4.79,0,0
50486,2024-06-17,6,22,2,2.54,3.38,50,1
50487,2024-06-17,23,,2,2.9,2.9,0,0
50488,2024-06-17,24,,5,5.57,5.57,0,0
50489,2024-06-17,10,,1,0.88,0.88,0,0
50490,2024-06-17,21,21,2,2.51,4.56,50,1
50491,2024-06-17,18,,5,15.59,15.59,0,0
50492,2024-06-17,29,,1,2.38,2.38,0,0
50493,2024-06-17,20,22,5,5.19,7.98,50,1
50494,2024-06-17,14,24,1,1.42,1.58,25,1
50495,2024-06-17,17,,4,8.61,8.61,0,0
50496,2024-06-17,12,24,5,10.68,11.87,25,1
50497,2024-06-17,22,,4,8.36,8.36,0,0
50498,2024-06-17,19,24,4,14.41,14.78,25,1
50499,2024-06-17,26,22,3,2.72,4.73,50,1
50500,2024-06-17,19,22,1,2.4,3.7,50,1
50501,2024-06-17,13,,2,2.25,2.25,0,0
50502,2024-06-17,4,,5,7.82,7.82,0,0
50503,2024-06-17,1,24,2,4.48,4.26,25,1
50504,2024-06-17,6,,3,5.07,5.07,0,0
50505,2024-06-17,23,,1,1.45,1.45,0,0
50506,2024-06-17,6,,5,8.45,8.45,0,0
50507,2024-06-17,6,,5,8.45,8.45,0,0
50508,2024-06-17,3,,5,8.19,8.19,0,0
50509,2024-06-17,2,22,5,4.52,6.46,50,1
50510,2024-06-17,21,24,2,3.76,4.56,25,1
50511,2024-06-17,28,,4,4.83,4.83,0,0
50512,2024-06-17,16,,4,12.01,12.01,0,0
